
"Nombre";"Monto";"Titulo";
"Berto";"Senior Staff";130207.0;
"Sachin";"Senior Staff";97463.0;
"Mingsen";"Senior Staff";120112.0;
"Fumiya";"Senior Staff";102904.0;
"Bernt";"Senior Staff";93884.0;
"Vatsa";"Senior Staff";56312.0;
"Kamakshi";"Senior Staff";110096.0;
"Dannz";"Staff";97982.0;
"Shounak";"Staff";85007.0;
"Tianruo";"Senior Staff";73508.0;
"Radoslaw";"Senior Staff";95890.0;
"Uta";"Senior Staff";90214.0;
"Denny";"Senior Staff";94979.0;
"Barna";"Staff";85583.0;
"Guadalupe";"Staff";58881.0;
"Yongmao";"Senior Staff";93204.0;
"Qunsheng";"Senior Staff";58777.0;
"Shichao";"Staff";67350.0;
"Panayotis";"Senior Staff";92005.0;
"Heon";"Senior Staff";73491.0;
"Tze";"Senior Staff";115808.0;
"Giri";"Senior Staff";95170.0;
"Barry";"Senior Staff";96152.0;
"Kazuyasu";"Staff";58959.0;
"Hein";"Senior Staff";110606.0;
"Hein";"Senior Staff";87590.0;
"Leandro";"Staff";73894.0;
"Moheb";"Staff";70478.0;
"Arunachalam";"Staff";75556.0;
"Patricio";"Senior Staff";85353.0;
"Herbert";"Staff";80559.0;
"Dulce";"Senior Staff";98164.0;
"Kwangjo";"Senior Staff";105415.0;
"Thanasis";"Senior Staff";106811.0;
"Lena";"Senior Staff";64062.0;
"Tetsushi";"Senior Staff";92553.0;
"Luerbio";"Senior Staff";92258.0;
"Utz";"Senior Staff";102481.0;
"Sanjay";"Senior Staff";79730.0;
"Ramya";"Senior Staff";78657.0;
"Jaewoo";"Senior Staff";78933.0;
"Gennadi";"Staff";44828.0;
"Sigeru";"Senior Staff";79233.0;
"Stevo";"Senior Staff";122272.0;
"Jaewoo";"Senior Staff";93443.0;
"Ingemar";"Senior Staff";79868.0;
"Trygve";"Senior Staff";99801.0;
"Mong";"Senior Staff";81655.0;
"Georgy";"Senior Staff";85186.0;
"Falguni";"Senior Staff";72885.0;
"Mitsuyuki";"Staff";55678.0;
"Denny";"Senior Staff";82702.0;
"Shuzo";"Senior Staff";115563.0;
"Duro";"Staff";95544.0;
"Eran";"Staff";99722.0;
"Shem";"Senior Staff";87146.0;
"Paris";"Staff";72959.0;
"Indrajit";"Senior Staff";57415.0;
"Doowon";"Senior Staff";78663.0;
"Seongbin";"Senior Staff";70751.0;
"Selwyn";"Staff";66007.0;
"Sanjiv";"Senior Staff";100443.0;
"Oscal";"Senior Staff";78801.0;
"Sanjoy";"Senior Staff";137646.0;
"Vatsa";"Senior Staff";102172.0;
"Maik";"Senior Staff";112991.0;
"Huai";"Senior Staff";86663.0;
"Tremaine";"Senior Staff";71656.0;
"Weiyi";"Senior Staff";135735.0;
"Florian";"Senior Staff";96934.0;
"Frazer";"Staff";84153.0;
"Howell";"Senior Staff";95785.0;
"Denny";"Staff";72466.0;
"Jiang";"Senior Staff";97149.0;
"JoAnne";"Senior Staff";87411.0;
"Kamakshi";"Senior Staff";66565.0;
"Leni";"Senior Staff";97715.0;
"Lihong";"Staff";74907.0;
"Gopalakrishnan";"Staff";48291.0;
"Zhigen";"Senior Staff";97221.0;
"Rance";"Senior Staff";99824.0;
"Chiradeep";"Senior Staff";82143.0;
"Mooi";"Senior Staff";110215.0;
"Aron";"Staff";87003.0;
"Maya";"Senior Staff";80006.0;
"Saddek";"Senior Staff";75139.0;
"Remko";"Senior Staff";98307.0;
"Arnould";"Staff";80719.0;
"Kristine";"Senior Staff";99458.0;
"Almudena";"Senior Staff";95028.0;
"Angel";"Senior Staff";120295.0;
"Vivian";"Senior Staff";108383.0;
"Marl";"Senior Staff";102646.0;
"Demos";"Senior Staff";76184.0;
"Sven";"Senior Staff";89297.0;
"Duro";"Senior Staff";116043.0;
"Constantijn";"Senior Staff";108377.0;
"Divine";"Senior Staff";99194.0;
"Laurentiu";"Senior Staff";57543.0;
"Uli";"Senior Staff";65462.0;
"Sivanarayana";"Staff";80586.0;
"Behnaam";"Senior Staff";100349.0;
"Dipayan";"Senior Staff";85751.0;
"Masako";"Senior Staff";101523.0;
"Ziyad";"Staff";115727.0;
"Heeju";"Senior Staff";66622.0;
"Susuma";"Senior Staff";113594.0;
"Mari";"Senior Staff";84880.0;
"Licheng";"Senior Staff";89668.0;
"Hisao";"Senior Staff";79062.0;
"Piyawadee";"Senior Staff";114961.0;
"Mong";"Senior Staff";95528.0;
"Rajmohan";"Staff";89115.0;
"Muzhong";"Staff";52572.0;
"Yefim";"Senior Staff";62303.0;
"Parviz";"Senior Staff";93583.0;
"Anneke";"Senior Staff";61727.0;
"Faiza";"Senior Staff";109022.0;
"Bezalel";"Senior Staff";78914.0;
"Shigeu";"Senior Staff";89454.0;
"Rosalyn";"Senior Staff";91770.0;
"Mohit";"Senior Staff";115412.0;
"Quingbo";"Senior Staff";77923.0;
"Aloys";"Senior Staff";120801.0;
"Sushant";"Senior Staff";98730.0;
"Bikash";"Senior Staff";115917.0;
"Macha";"Senior Staff";82100.0;
"Anyuan";"Senior Staff";81108.0;
"Jinxi";"Staff";67816.0;
"Chenxi";"Senior Staff";103677.0;
"Gou";"Staff";82525.0;
"Isamu";"Staff";97908.0;
"Christophe";"Senior Staff";87716.0;
"Sampalli";"Senior Staff";63877.0;
"Duangkaew";"Staff";93997.0;
"Gita";"Staff";64392.0;
"KayLiang";"Senior Staff";104764.0;
"Lein";"Senior Staff";83732.0;
"Margareta";"Senior Staff";101632.0;
"Ziva";"Senior Staff";78657.0;
"Claude";"Senior Staff";89368.0;
"Pantung";"Staff";94772.0;
"Genevieve";"Senior Staff";110569.0;
"Pranas";"Senior Staff";118106.0;
"Reuven";"Senior Staff";67702.0;
"Weiwu";"Senior Staff";102861.0;
"Yucai";"Staff";76779.0;
"Saddek";"Staff";72544.0;
"Yinlin";"Senior Staff";82310.0;
"Bikash";"Senior Staff";95233.0;
"Bodh";"Senior Staff";63905.0;
"Tadahiko";"Staff";72947.0;
"Froduald";"Staff";85412.0;
"Bowen";"Staff";75468.0;
"Arne";"Staff";73454.0;
"Giao";"Staff";75435.0;
"Fumitake";"Senior Staff";104138.0;
"Rasikan";"Staff";81817.0;
"Fumiko";"Senior Staff";80019.0;
"Khosrow";"Staff";80841.0;
"Kyoichi";"Staff";81240.0;
"Aron";"Staff";50366.0;
"Arlette";"Senior Staff";84339.0;
"Yakichi";"Senior Staff";89697.0;
"Bernd";"Staff";84203.0;
"Karoline";"Senior Staff";91505.0;
"Kousuke";"Senior Staff";73387.0;
"Rafols";"Senior Staff";111128.0;
"Christoper";"Senior Staff";98004.0;
"Kerhong";"Staff";94033.0;
"Mamdouh";"Senior Staff";102742.0;
"Neven";"Senior Staff";78808.0;
"Noritoshi";"Senior Staff";55867.0;
"Sadok";"Senior Staff";103244.0;
"Yuqun";"Senior Staff";64231.0;
"Gurbir";"Senior Staff";65652.0;
"Mohammed";"Senior Staff";87476.0;
"Snehasis";"Staff";76528.0;
"Aram";"Staff";79461.0;
"Ayakannu";"Senior Staff";46691.0;
"Uta";"Staff";72349.0;
"Subhash";"Senior Staff";83905.0;
"Diederik";"Senior Staff";85253.0;
"Marjo";"Staff";93481.0;
"Christoph";"Staff";92380.0;
"Berhard";"Staff";60154.0;
"Renny";"Senior Staff";118637.0;
"Satoru";"Senior Staff";96180.0;
"Niclas";"Senior Staff";66329.0;
"Zeydy";"Senior Staff";101491.0;
"Rayond";"Staff";63877.0;
"Gladys";"Senior Staff";91004.0;
"Ghassan";"Staff";62506.0;
"DeForest";"Senior Staff";81796.0;
"Susuma";"Senior Staff";98196.0;
"Luigi";"Senior Staff";90203.0;
"Hongzhu";"Senior Staff";90901.0;
"Kristen";"Senior Staff";115445.0;
"Gou";"Senior Staff";71176.0;
"Hausi";"Senior Staff";84011.0;
"Mototsugu";"Staff";81306.0;
"Werner";"Staff";96487.0;
"Margareta";"Senior Staff";93178.0;
"Charlene";"Senior Staff";97700.0;
"Hilari";"Senior Staff";61821.0;
"Mingzeng";"Senior Staff";65251.0;
"Suzette";"Senior Staff";118457.0;
"Jolita";"Staff";83109.0;
"Zito";"Senior Staff";114594.0;
"Anyuan";"Senior Staff";72037.0;
"Huei";"Senior Staff";101281.0;
"Morrie";"Senior Staff";106158.0;
"DeForest";"Senior Staff";108010.0;
"Djenana";"Senior Staff";70774.0;
"Guoxiang";"Senior Staff";108437.0;
"Hirochika";"Senior Staff";97068.0;
"Remzi";"Senior Staff";100738.0;
"DeForest";"Senior Staff";105911.0;
"Moty";"Senior Staff";103593.0;
"Shigeu";"Staff";71927.0;
"Zeljko";"Senior Staff";113981.0;
"Almudena";"Senior Staff";93965.0;
"Mizuhito";"Senior Staff";96501.0;
"Jiang";"Staff";91995.0;
"Tesuro";"Senior Staff";113326.0;
"Sashi";"Senior Staff";111360.0;
"Akeno";"Staff";72037.0;
"Candida";"Staff";66238.0;
"Bluma";"Senior Staff";62003.0;
"Ramzi";"Senior Staff";77822.0;
"Hatsukazu";"Senior Staff";73375.0;
"Keiichiro";"Senior Staff";121216.0;
"Tsutomu";"Senior Staff";93851.0;
"Xiping";"Senior Staff";107625.0;
"Isamu";"Senior Staff";96810.0;
"Lein";"Senior Staff";101046.0;
"Sumant";"Staff";70607.0;
"Jungsoon";"Senior Staff";72468.0;
"Tze";"Staff";62338.0;
"Zijian";"Senior Staff";69631.0;
"True";"Staff";64254.0;
"Mads";"Senior Staff";94018.0;
"Lena";"Senior Staff";111120.0;
"Moto";"Staff";71777.0;
"LiMin";"Staff";101366.0;
"Guenter";"Senior Staff";95529.0;
"Rutger";"Senior Staff";74295.0;
"Fun";"Senior Staff";72274.0;
"Angel";"Staff";63529.0;
"Isaac";"Senior Staff";98814.0;
"Jaewon";"Senior Staff";59660.0;
"Peer";"Staff";63916.0;
"Shridhar";"Senior Staff";110864.0;
"Kwangjo";"Staff";116120.0;
"Yuriy";"Staff";44692.0;
"Saeko";"Senior Staff";99930.0;
"Gill";"Senior Staff";75186.0;
"Mario";"Senior Staff";100947.0;
"Mohammed";"Senior Staff";85197.0;
"Kazuhiro";"Staff";77219.0;
"Uri";"Senior Staff";77549.0;
"Aiman";"Senior Staff";119424.0;
"Jungsoon";"Staff";79176.0;
"Xiaopeng";"Senior Staff";82412.0;
"Mariusz";"Senior Staff";83714.0;
"Vasilis";"Senior Staff";122853.0;
"Zdislav";"Senior Staff";81222.0;
"Shaunak";"Staff";83216.0;
"Eberhardt";"Staff";56871.0;
"Margo";"Staff";49573.0;
"Irena";"Senior Staff";94194.0;
"Sugwoo";"Staff";62750.0;
"Chanjung";"Senior Staff";98505.0;
"Rafols";"Senior Staff";102234.0;
"Kyoichi";"Senior Staff";104522.0;
"Arne";"Senior Staff";92398.0;
"Adas";"Senior Staff";120398.0;
"Achilleas";"Staff";67199.0;
"Etsuo";"Senior Staff";96638.0;
"Chikako";"Senior Staff";90918.0;
"Minghong";"Senior Staff";67679.0;
"Dipankar";"Senior Staff";90016.0;
"Chiradeep";"Senior Staff";107497.0;
"Isaac";"Staff";66473.0;
"Boutros";"Senior Staff";112618.0;
"Eishiro";"Senior Staff";81212.0;
"Cullen";"Senior Staff";106498.0;
"Rimli";"Senior Staff";80584.0;
"JoAnna";"Senior Staff";64795.0;
"Eric";"Senior Staff";111396.0;
"Babette";"Senior Staff";70696.0;
"Xinan";"Senior Staff";77907.0;
"Roded";"Senior Staff";67425.0;
"Susuma";"Senior Staff";95701.0;
"Foong";"Staff";52472.0;
"Youngkon";"Senior Staff";91102.0;
"Jinpo";"Senior Staff";93763.0;
"Paris";"Staff";66834.0;
"Berni";"Senior Staff";94566.0;
"Eishiro";"Senior Staff";104936.0;
"Xinglin";"Senior Staff";109983.0;
"Guiseppe";"Senior Staff";91926.0;
"Frazer";"Senior Staff";90809.0;
"Yongqiao";"Staff";90409.0;
"Shounak";"Senior Staff";99343.0;
"Tzu";"Staff";82877.0;
"Hidekazu";"Senior Staff";98855.0;
"Eran";"Senior Staff";113452.0;
"Nobuyoshi";"Staff";75451.0;
"Francoise";"Staff";98132.0;
"Woody";"Senior Staff";121220.0;
"Nadjib";"Staff";78615.0;
"Parke";"Senior Staff";118897.0;
"Wojceich";"Senior Staff";99929.0;
"Huiqun";"Senior Staff";91496.0;
"Zita";"Senior Staff";86661.0;
"Guozhong";"Senior Staff";104882.0;
"Yechiam";"Senior Staff";67936.0;
"Masaru";"Staff";72814.0;
"Houman";"Staff";94751.0;
"Shuji";"Staff";80045.0;
"Niclas";"Staff";100216.0;
"Niranjan";"Senior Staff";130818.0;
"Arif";"Senior Staff";82524.0;
"Tonny";"Senior Staff";97274.0;
"Claudi";"Senior Staff";88552.0;
"Hyuckchul";"Senior Staff";99928.0;
"Abdelwaheb";"Senior Staff";66346.0;
"Chenye";"Staff";76717.0;
"Armond";"Senior Staff";94977.0;
"Mohan";"Senior Staff";109152.0;
"Uli";"Senior Staff";114229.0;
"Gennady";"Senior Staff";91965.0;
"Stevo";"Staff";90526.0;
"Uno";"Senior Staff";80998.0;
"Yakkov";"Senior Staff";78367.0;
"Tomofumi";"Senior Staff";81378.0;
"Marek";"Staff";50449.0;
"Petter";"Senior Staff";94290.0;
"Jongsuk";"Staff";61484.0;
"Yechezkel";"Staff";81681.0;
"Mariangiola";"Senior Staff";72679.0;
"Patricio";"Senior Staff";102423.0;
"Nakhoon";"Senior Staff";89559.0;
"Hisao";"Staff";81728.0;
"Uinam";"Senior Staff";95913.0;
"Adit";"Staff";63333.0;
"Danai";"Senior Staff";82241.0;
"Marek";"Senior Staff";92838.0;
"Eric";"Staff";60621.0;
"Khaled";"Staff";86661.0;
"Marsal";"Senior Staff";106561.0;
"Sreenivas";"Senior Staff";65603.0;
"Yifei";"Senior Staff";64067.0;
"Vitali";"Senior Staff";60813.0;
"Niteen";"Senior Staff";72963.0;
"Chuanti";"Senior Staff";76986.0;
"Gunilla";"Senior Staff";105932.0;
"Nahla";"Senior Staff";91105.0;
"Youngkon";"Staff";84667.0;
"Stein";"Staff";80989.0;
"Dayanand";"Staff";104448.0;
"Jaideep";"Senior Staff";99098.0;
"Steen";"Senior Staff";89644.0;
"Kaijung";"Senior Staff";84273.0;
"Barry";"Senior Staff";90238.0;
"Mack";"Senior Staff";112039.0;
"Murthy";"Senior Staff";95836.0;
"Guadalupe";"Senior Staff";94508.0;
"Mana";"Senior Staff";109176.0;
"Boaz";"Senior Staff";67522.0;
"Narain";"Senior Staff";67608.0;
"Hugo";"Senior Staff";82125.0;
"Georg";"Senior Staff";104916.0;
"Nobuyoshi";"Staff";88940.0;
"Kristian";"Staff";88979.0;
"Odinaldo";"Senior Staff";73355.0;
"Takanari";"Staff";77359.0;
"Jinpo";"Staff";67739.0;
"Mayuko";"Senior Staff";94941.0;
"Waiman";"Senior Staff";80873.0;
"Angel";"Senior Staff";81555.0;
"Fumitaka";"Senior Staff";74710.0;
"Muneo";"Senior Staff";77218.0;
"Srinidhi";"Staff";74351.0;
"Nagui";"Senior Staff";92197.0;
"Hironoby";"Senior Staff";73679.0;
"Goh";"Senior Staff";112300.0;
"Anneli";"Senior Staff";70097.0;
"Leen";"Senior Staff";107640.0;
"Mohammed";"Senior Staff";81595.0;
"Lunjin";"Staff";95584.0;
"Zhaofang";"Staff";47904.0;
"Shahaf";"Staff";63735.0;
"Emran";"Staff";72811.0;
"Shigehito";"Senior Staff";105764.0;
"Shuichi";"Senior Staff";98639.0;
"Arif";"Senior Staff";107738.0;
"Otilia";"Senior Staff";87843.0;
"Gao";"Senior Staff";94806.0;
"Elrique";"Senior Staff";92762.0;
"Parto";"Senior Staff";87474.0;
"Qunsheng";"Senior Staff";108265.0;
"Remco";"Senior Staff";82460.0;
"Jinxi";"Staff";93017.0;
"Mihalis";"Senior Staff";56904.0;
"Insup";"Staff";78654.0;
"Sachar";"Senior Staff";94018.0;
"Padma";"Senior Staff";96240.0;
"Yoshinari";"Senior Staff";88244.0;
"Subhada";"Senior Staff";70221.0;
"Basem";"Senior Staff";102957.0;
"Bangqing";"Senior Staff";107241.0;
"Dzung";"Senior Staff";98992.0;
"Rutger";"Staff";57892.0;
"Shounak";"Senior Staff";85362.0;
"Mingdong";"Senior Staff";108685.0;
"Tsuneo";"Senior Staff";86972.0;
"Torsten";"Senior Staff";94624.0;
"Sushant";"Senior Staff";93832.0;
"Aloys";"Staff";77486.0;
"Kayoko";"Senior Staff";121692.0;
"Freyja";"Senior Staff";87596.0;
"Hilary";"Staff";102344.0;
"Yefim";"Senior Staff";111680.0;
"Christ";"Senior Staff";84806.0;
"Fuqing";"Senior Staff";67425.0;
"George";"Senior Staff";117619.0;
"Hsiangchu";"Senior Staff";66962.0;
"Suebskul";"Staff";70748.0;
"Saddek";"Staff";99845.0;
"Marl";"Senior Staff";89406.0;
"Sachin";"Staff";81347.0;
"Xinan";"Senior Staff";93689.0;
"Raimond";"Senior Staff";73512.0;
"Felicidad";"Senior Staff";102894.0;
"Foong";"Staff";87802.0;
"Heng";"Senior Staff";96428.0;
"Susanna";"Senior Staff";82503.0;
"Xiaocheng";"Senior Staff";102217.0;
"LiMin";"Senior Staff";85019.0;
"Shigehito";"Senior Staff";80743.0;
"Zhonghui";"Staff";74862.0;
"Arunachalam";"Senior Staff";114245.0;
"Mountaz";"Senior Staff";71185.0;
"Qunsheng";"Senior Staff";93018.0;
"Aiichiro";"Senior Staff";76476.0;
"Ranga";"Senior Staff";88797.0;
"Tse";"Senior Staff";80961.0;
"Jouko";"Senior Staff";98678.0;
"Godehard";"Senior Staff";83319.0;
"Arnd";"Staff";43613.0;
"Marl";"Senior Staff";97933.0;
"Qingxiang";"Staff";87938.0;
"Maia";"Senior Staff";81191.0;
"Rance";"Senior Staff";78997.0;
"Sachin";"Senior Staff";80914.0;
"Maja";"Senior Staff";116182.0;
"Manibrata";"Staff";66239.0;
"Salvador";"Senior Staff";70580.0;
"Shigehiro";"Senior Staff";82698.0;
"Parto";"Senior Staff";97002.0;
"Lucian";"Senior Staff";69676.0;
"Phule";"Senior Staff";99965.0;
"Younwoo";"Senior Staff";99225.0;
"Tze";"Senior Staff";89532.0;
"Weijing";"Senior Staff";102946.0;
"Shridhar";"Senior Staff";111533.0;
"Mabry";"Senior Staff";61955.0;
"Ziva";"Senior Staff";127384.0;
"Pramod";"Staff";90589.0;
"Baoqiu";"Senior Staff";97070.0;
"Gilbert";"Senior Staff";74090.0;
"Moni";"Staff";80064.0;
"Behnaam";"Senior Staff";105473.0;
"Debatosh";"Senior Staff";84624.0;
"Marsja";"Senior Staff";47633.0;
"Chrisa";"Staff";74568.0;
"Annemarie";"Senior Staff";94981.0;
"Pranav";"Senior Staff";76095.0;
"Henk";"Senior Staff";92798.0;
"Mrinalini";"Senior Staff";96270.0;
"Leaf";"Senior Staff";97812.0;
"Stafford";"Senior Staff";107286.0;
"Wojceich";"Senior Staff";87597.0;
"Tsutomu";"Staff";74739.0;
"Felicidad";"Senior Staff";80790.0;
"Denis";"Senior Staff";117199.0;
"Francoise";"Senior Staff";83242.0;
"Valeska";"Senior Staff";93897.0;
"Vesna";"Staff";70254.0;
"Christ";"Senior Staff";75485.0;
"Jaana";"Senior Staff";77126.0;
"Lubomir";"Staff";73018.0;
"Mansur";"Senior Staff";79417.0;
"Gen";"Senior Staff";112110.0;
"Christophe";"Staff";85336.0;
"Uno";"Staff";53518.0;
"Bojan";"Staff";80688.0;
"Adamantios";"Senior Staff";62127.0;
"Debatosh";"Staff";76978.0;
"Akeno";"Senior Staff";76386.0;
"Noritoshi";"Senior Staff";100820.0;
"Conal";"Staff";72988.0;
"Neelam";"Staff";76062.0;
"Barton";"Senior Staff";96354.0;
"Shaunak";"Staff";59673.0;
"Berry";"Senior Staff";86759.0;
"Nahid";"Staff";70782.0;
"Sachem";"Senior Staff";73297.0;
"Dharmaraja";"Staff";73466.0;
"Demin";"Senior Staff";99107.0;
"Tadahiko";"Staff";82549.0;
"Atilio";"Senior Staff";65777.0;
"Koldo";"Senior Staff";92649.0;
"Berhard";"Senior Staff";112607.0;
"Sailaja";"Staff";97906.0;
"Tonny";"Senior Staff";74413.0;
"Constantino";"Senior Staff";71601.0;
"Khaled";"Senior Staff";66744.0;
"Elliott";"Senior Staff";78435.0;
"Stevo";"Staff";78505.0;
"Shahid";"Senior Staff";93228.0;
"Francoise";"Staff";85666.0;
"Stamatina";"Staff";57490.0;
"Ingmar";"Senior Staff";85632.0;
"Zissis";"Senior Staff";82758.0;
"Sudhanshu";"Senior Staff";95774.0;
"Armond";"Senior Staff";119210.0;
"Zsolt";"Senior Staff";78945.0;
"Margo";"Senior Staff";84342.0;
"Franziska";"Senior Staff";89168.0;
"Iara";"Staff";48314.0;
"Chriss";"Senior Staff";96176.0;
"Moon";"Staff";58144.0;
"Masato";"Senior Staff";69938.0;
"Lihong";"Senior Staff";84159.0;
"Manton";"Senior Staff";113268.0;
"Douadi";"Staff";113575.0;
"Valdiodio";"Senior Staff";65916.0;
"Yonghong";"Staff";84817.0;
"Gopalakrishnan";"Staff";53535.0;
"Kazuhira";"Senior Staff";55904.0;
"Shem";"Senior Staff";89522.0;
"Hironoby";"Senior Staff";86062.0;
"Shaowen";"Senior Staff";102430.0;
"Gopalakrishnan";"Senior Staff";67896.0;
"Bingning";"Senior Staff";97889.0;
"Idoia";"Senior Staff";79152.0;
"Masaki";"Senior Staff";108368.0;
"Kristin";"Staff";95205.0;
"Yishay";"Staff";87256.0;
"Christfried";"Senior Staff";92781.0;
"Mountaz";"Senior Staff";86286.0;
"Arno";"Senior Staff";78019.0;
"Sariel";"Senior Staff";104793.0;
"Yoshinari";"Senior Staff";77878.0;
"Jaihie";"Senior Staff";89806.0;
"Stamatina";"Senior Staff";101696.0;
"Constantine";"Staff";114438.0;
"Nikolaus";"Staff";75709.0;
"Xinglin";"Senior Staff";99578.0;
"Pragnesh";"Senior Staff";79617.0;
"Along";"Staff";87378.0;
"Lobel";"Senior Staff";97187.0;
"Van";"Senior Staff";87133.0;
"Kshitij";"Senior Staff";73426.0;
"Changho";"Senior Staff";85898.0;
"Augustine";"Senior Staff";85425.0;
"Achilleas";"Staff";56830.0;
"Randi";"Senior Staff";77008.0;
"Sreenivas";"Senior Staff";85940.0;
"Mona";"Senior Staff";91518.0;
"Volkmar";"Senior Staff";78932.0;
"Gonzalo";"Senior Staff";86142.0;
"Ishfaq";"Senior Staff";106156.0;
"Przemyslawa";"Senior Staff";97042.0;
"Shooichi";"Senior Staff";102959.0;
"Bodo";"Staff";101530.0;
"Toshimitsu";"Senior Staff";108766.0;
"Maris";"Staff";94217.0;
"Jinpo";"Staff";98663.0;
"Sanjai";"Senior Staff";117618.0;
"Chiranjit";"Senior Staff";106489.0;
"Divine";"Senior Staff";115860.0;
"Clyde";"Senior Staff";81929.0;
"Shuky";"Staff";106280.0;
"Odysseas";"Senior Staff";103657.0;
"Martien";"Staff";74022.0;
"Francesca";"Senior Staff";59384.0;
"Flemming";"Senior Staff";99323.0;
"Waiman";"Senior Staff";112368.0;
"Gou";"Senior Staff";87294.0;
"Arno";"Senior Staff";74705.0;
"Lorien";"Senior Staff";111408.0;
"Duro";"Senior Staff";79658.0;
"Mang";"Senior Staff";122272.0;
"Saeko";"Senior Staff";100628.0;
"Stein";"Senior Staff";90630.0;
"Geoff";"Senior Staff";63033.0;
"Srinidhi";"Senior Staff";80520.0;
"Kayoko";"Staff";94760.0;
"Zeydy";"Senior Staff";79876.0;
"Poorav";"Staff";51499.0;
"Cathie";"Staff";49495.0;
"Jixiang";"Senior Staff";66835.0;
"Nikolaos";"Senior Staff";99456.0;
"Xumin";"Senior Staff";94594.0;
"Annemarie";"Senior Staff";50221.0;
"Jaewon";"Senior Staff";69308.0;
"Zhilian";"Staff";64170.0;
"Luise";"Senior Staff";92437.0;
"Mayuri";"Senior Staff";96271.0;
"Hiroyasu";"Senior Staff";83333.0;
"Adam";"Senior Staff";90090.0;
"Jinxi";"Senior Staff";81805.0;
"Hongzue";"Staff";78028.0;
"Kinh";"Senior Staff";90275.0;
"Yahiko";"Senior Staff";90222.0;
"Krisda";"Senior Staff";73567.0;
"Berni";"Staff";72602.0;
"Mikhail";"Senior Staff";76392.0;
"Minghong";"Staff";59395.0;
"Alejandro";"Senior Staff";98997.0;
"Chaitali";"Staff";74499.0;
"Gonzalo";"Senior Staff";83856.0;
"Adel";"Senior Staff";70058.0;
"Changho";"Senior Staff";107724.0;
"Alexius";"Staff";59795.0;
"Stamatina";"Senior Staff";93135.0;
"Becky";"Senior Staff";89480.0;
"Shirish";"Senior Staff";113005.0;
"Sibyl";"Staff";76404.0;
"Tremaine";"Staff";82284.0;
"Feixiong";"Senior Staff";95165.0;
"Dietrich";"Senior Staff";68897.0;
"Franziska";"Senior Staff";83576.0;
"Mohua";"Staff";83295.0;
"Sreenivas";"Senior Staff";85964.0;
"Barun";"Staff";85308.0;
"Keiichiro";"Senior Staff";77348.0;
"Gal";"Senior Staff";119037.0;
"Taegyun";"Senior Staff";95904.0;
"Nathalie";"Senior Staff";126541.0;
"Jiong";"Senior Staff";96843.0;
"Bernt";"Senior Staff";105148.0;
"Irene";"Staff";67826.0;
"Chenyi";"Senior Staff";115384.0;
"Vivian";"Senior Staff";148820.0;
"Phule";"Senior Staff";103927.0;
"Gift";"Staff";92683.0;
"Troy";"Senior Staff";68586.0;
"Przemyslawa";"Senior Staff";68673.0;
"Sariel";"Staff";74193.0;
"Sven";"Senior Staff";106345.0;
"Younwoo";"Staff";76965.0;
"Gunilla";"Senior Staff";64461.0;
"Takanari";"Staff";87589.0;
"Mads";"Senior Staff";97501.0;
"Michaela";"Senior Staff";85455.0;
"Nahid";"Staff";104254.0;
"Xinyu";"Senior Staff";88847.0;
"Masadi";"Staff";85864.0;
"Chuanti";"Senior Staff";46908.0;
"Yoshimitsu";"Senior Staff";103674.0;
"Manu";"Staff";92863.0;
"Susumu";"Senior Staff";119908.0;
"Khue";"Staff";87920.0;
"Branimir";"Senior Staff";75301.0;
"Ronghao";"Senior Staff";95463.0;
"Gretta";"Senior Staff";62580.0;
"Cordelia";"Senior Staff";74790.0;
"Nahid";"Senior Staff";82307.0;
"Kensei";"Senior Staff";100705.0;
"Bluma";"Senior Staff";77786.0;
"Maria";"Senior Staff";81480.0;
"Jeanne";"Senior Staff";74069.0;
"Zita";"Senior Staff";98539.0;
"Niranjan";"Senior Staff";87759.0;
"Aloys";"Senior Staff";61217.0;
"Navin";"Senior Staff";80516.0;
"Aamod";"Senior Staff";70162.0;
"Karlis";"Senior Staff";96745.0;
"Wanqing";"Senior Staff";114406.0;
"Uinam";"Senior Staff";97662.0;
"Angus";"Senior Staff";121071.0;
"Jianwen";"Senior Staff";96634.0;
"Spyrose";"Senior Staff";69947.0;
"Froduald";"Senior Staff";89352.0;
"Shooichi";"Senior Staff";103900.0;
"Baziley";"Senior Staff";82852.0;
"Navid";"Staff";72973.0;
"Weiye";"Staff";56345.0;
"Djenana";"Senior Staff";93478.0;
"Hailing";"Senior Staff";96686.0;
"Herb";"Senior Staff";96067.0;
"Heping";"Senior Staff";82745.0;
"Arnould";"Senior Staff";102607.0;
"Djenana";"Senior Staff";79461.0;
"Mabry";"Staff";68582.0;
"Val";"Senior Staff";99063.0;
"Vesna";"Staff";90837.0;
"Kensyu";"Senior Staff";117781.0;
